Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
923a3eb568e9fbbd540a96c6dd1479c921de84c3948c4d758f95fa5818b480ae,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.971399,54.692914,On or near Ballyclare Road,,,Drugs,,
0e7615abf538b3305e2f4889042fa0ff88b1550683023469877a02293abf80be,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.956794,54.595218,On or near Cavendish Square,,,Drugs,,
3821e49538d984e4dfde5eff42c22b2b5e004cc280509b38e241326859d623ae,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.278889,54.864986,On or near George Street,,,Drugs,,
9107b3dc2bef074f17edb172f5d8d5ef3f8cf4ea98649c87a78c6e61f0677da7,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.652750,54.346343,On or near Linenhall Street,,,Drugs,,
6e0ca0e57e36d984e80966aad65b6435a342aea482a30e7be5175b7fa7a34387,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.707783,54.341773,On or near Lecale Park,,,Drugs,,
b8f91af48f32fcb5a83e118723b48fb33d7c3f1d765f5d8e0c6ec0475e8d963f,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.902297,54.402972,On or near Church View,,,Drugs,,
637cee831817de62770e574d7b3413945a45dea982b1febf3da3e7d0d79dda72,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.047071,54.517534,On or near Magheralave Road,,,Drugs,,
086989e8113204bb89489bde06e880454b100ececa3aa067ed2667606ce8d94d,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.314723,55.013783,On or near Farren Park,,,Drugs,,
3acdd67d61d39f0c142f9841b0d8340ed6a29a4bad7b8122ab2f331c52afc99b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,,,No Location,,,Drugs,,
a4b7ef6bd4913587b934632b1e3b61f7d6497dca926f022a3986d71669c93587,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.279636,54.859525,On or near Railway Street,,,Drugs,,
577768a0575047eeb23e5b3f197930bd0860a4870a0a7cf5ce64f3f7b9ed35f6,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.044244,54.380772,On or near ,,,Drugs,,
564118dd13a5e4d59f42ee500dd87df746138c20176effc336903ff5f70141e9,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.104365,55.033472,On or near Tullyverry Drive,,,Drugs,,
610a45b7dde7919924bfafb0eaf18ce503014ad0d30ad42835c1b43c47b67793,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.311714,54.991408,On or near Spencer Road,,,Drugs,,
13a39815c507b0308c01669a040555dca4f41fea161ea9d534e5594c9080fa4e,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.677488,54.983164,On or near Killyvally Park,,,Drugs,,
da0a300bacab6053745bb800828b48dfedae0c193efdd99a05f25788ca6505ee,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.018105,54.555006,On or near Aspen Park,,,Drugs,,
e6a532996a95ac48d5e750c5c8cfab9faeed97b1f3a860b446b76ad1dbe771d6,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.658567,55.192805,On or near Glenmanus Village,,,Drugs,,
b55ef068b76edc04154fb2277a26669af2ca1a3a850fa0b91bf03631eb9ae871,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.012183,54.576320,On or near Dungloe Crescent,,,Drugs,,
816cbd93ed5f60b52ddea8d443b7609212c384137b1e48a7d934e32621f6b108,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.204038,54.654728,On or near ,,,Drugs,,
487ed9fb651e5a6aa7264324946d746a1484f71a834593b2d6d53e51dde64446,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.951585,55.047073,On or near Roe Mill Walk,,,Drugs,,
8f8765fbf9d89fbbaeae0138835f4bb3411bdea028c0c30cc590d0f4901c49c9,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.977018,54.597409,On or near Springfield Road,,,Drugs,,
0cbeee8cd73b215cb8b546244e659a1078e72cf205f097cdcf77d563d27e2854,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.885724,54.402692,On or near Windmill Crescent,,,Drugs,,
1be39df30bd9be97c1fd5d3bf971ad2e79b8627efccd95d74b134a967622f686,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.322053,54.999964,On or near Strand Road,,,Drugs,,
e0387ae2f8d3758115bf98fc2e0bbd9f6ebebb1211eb090b1a5ae98c0a92699b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.941340,54.608020,On or near Florence Court,,,Drugs,,
7ed85c88557e947a5883fbe3d2cb8399b7acaf8b780576823bd2fc5bf77e593e,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.770283,54.504352,On or near Irish Street,,,Drugs,,
0b47f476a3ddcf501022a22c54269988646da9584cc0718fad87c69d1f022c05,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.168122,54.235892,On or near Chapel Fields,,,Drugs,,
eb6ac6e0fed01ececa56352dcfce4a08fe4ddcb68ba2d9636db5b49f62cb8099,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.903841,54.590134,On or near Willowfield Avenue,,,Drugs,,
92d10ff82d589b1b6b65f42ae3dd944dc8cc033e1a7fa7fa9f6fc17bd6f343e2,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.448531,54.430994,On or near Churchill Gardens,,,Drugs,,
af89d610d97f6aaf9984c2c5165336d60baadcb3a93ac6ce2a49e06c05423abc,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.394086,54.121199,On or near Gullion View,,,Drugs,,
1758ab84a705b6876edc3a21666fdcd6275e8bf78c8650fc4cc787adfdb0e096,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.591163,54.714085,On or near Hillview Park,,,Drugs,,
35f73151c1792e8c0a3a9c74a23941348b4f5c99b568c98582b5475e42b43ac1,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.277100,54.866407,On or near High Street,,,Drugs,,
323b4068b802a5d63e3b1b663b7ef82686496902ccced8831cf73a297153b457,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.934622,54.595794,On or near Howard Street,,,Drugs,,
c4e56f5b84fc043ca44a8b63d44c99c667b9149a6b520a272804a25ba0f698a6,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.863221,54.897779,On or near ,,,Drugs,,
5d795fa278679b22e5f7c676b0c0511787876d297b12eed4774049fdcddbdae0,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.089793,54.576636,On or near ,,,Drugs,,
8f15945a028f6d9ee965ba11d4720c6c144463015036c2fad1f294a8f5ead3cf,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.323947,54.990480,On or near Alma Place,,,Drugs,,
d03a4cdfc9c6ae771c48223be20c24d5aa4b84cd2754bcb856765a27d2bcf859,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,,,No Location,,,Drugs,,
8164d39a71671ac42af110b56fe3fc591cb3779081955be39ff4043e5ebc6546,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.668506,54.659688,On or near Market Street,,,Drugs,,
e823681521c69bcb40b4917f25f866cb4bd9a51c7f58e0f98b45949906a17373,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.330384,54.461152,On or near Moores Lane,,,Drugs,,
4549d926418dd51c13082e546da4b8868ef3fcc6211f36c1d0403964c0d492f2,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.364262,54.450816,On or near ,,,Drugs,,
a0d63381bcda59b4ad735758a3dfb39ecdef765ee2c40c636fa55568e53a2a27,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.321576,54.997635,On or near William Street,,,Drugs,,
df17e037de56bd5fe739105358afea69fc7610f6e7f42dc08bd0a46a309bf551,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.637117,55.196043,On or near Ballywillin Crescent,,,Drugs,,
5d7779f3d7a6886158e5728267bd0cd7bff58ad6315f828996cb0ddb475fb104,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.945650,55.044300,On or near Greystone Park,,,Drugs,,
d2426019b782e21a8d4f03f39e2dc8f5207599a7de075b65325aeb0f6e62fcab,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.956359,54.596190,On or near Springfield Road,,,Drugs,,
53abe9ea0f5b6c9de3a31dbbcc84a4087a595cf00a9d32719316c35a249dde78,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.712490,54.660833,On or near ,,,Drugs,,
0b41b14da7c24f1d7535458fff0b9fd2f75f02171df49c6af65d6d5a0ccee838,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.192086,54.693210,On or near Abbey Gardens,,,Drugs,,
dfa476dc48490753adc3a691c608359f69eb154e773d50133d364949b29aaef7,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.956448,54.595949,On or near ,,,Drugs,,
d989d20c5b997e9bff515e773aa32027bed9d4b495d64bce74cb1a081cd521a0,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.611920,54.753594,On or near ,,,Drugs,,
13b94e5daddf6ce18d0020be1c705f864849fa13f7f83e5eb005e58de4d9f232,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.637117,55.196043,On or near Ballywillin Crescent,,,Drugs,,
74698d1f65bc91667d2216a7cac4930f5165234b83810b2a9793940c6b389a8e,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.719363,54.328460,On or near English Street,,,Drugs,,
992b4d0b1796a57419ea0ee57bc2a0de255ddd60f6d583c7daf90b344f47bc87,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.272573,54.860808,On or near Edward Street,,,Drugs,,
34634868c66633e9c46069edc38bd03df78a7466e867f62b4203eeff24884ef7,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.029707,54.567316,On or near Springbank Drive,,,Drugs,,
23c14f3ab2d2c1d8f139c10aecd423ba84e9d85e3b2aed8db97be7a99440802b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.637117,55.196043,On or near Ballywillin Crescent,,,Drugs,,
bcac89c0d2be709d0cf31b5896663bd8e1694b6770aaae8f32d9eb656d6dda39,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.899607,54.595434,On or near Lord Street,,,Drugs,,
69e526ce74d884f3c22a62023db75cb6e60a66a9c410052e4dd0dda1b4cbb0b0,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.887224,54.592523,On or near Clara Avenue,,,Drugs,,
c3685f85764f0db3222b3245ab0507ded280003e46ca4917d849697f1d308a02,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.689548,54.589322,On or near Lamont Avenue,,,Drugs,,
7fe71fd4c5e2ad039df83cbdc62d9e86864ec7f7f5655fda741b6338788cffe7,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.056054,54.505298,On or near Warren Park Drive,,,Drugs,,
4858da96a3fff55ef8fee409d627f73f85015c200d01fa0c11ded5e9a99c4257,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.780746,54.502391,On or near Woodburn Crescent,,,Drugs,,
7c904c3136a5145b775d1840e6d8a3c1a3d00c3ab3fab8fdf586f380ef97f132,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.047673,54.508802,On or near Manor Drive,,,Drugs,,
3e557edf3561df8b623b9bd3ec264ce0175ec5f16aced67906719af49b0bfe97,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.892739,54.219179,On or near Ballaghbeg Park,,,Drugs,,
c82c70fb37aad2140d02fca3ed305d5ecb72d023d65e4f1566e45289396344ae,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.869846,54.607978,On or near ,,,Drugs,,
6923dbc884e2864c11cb83b6013033d2e83e06f63578cfa4ca80cf9a269e7537,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.608536,54.756259,On or near ,,,Drugs,,
27fdb4164c30d431dfed2f5737b1766c698d89d0d30cce64560c56ee7dc8abdf,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,,,No Location,,,Drugs,,
484d6f5afbf969a344c5750fd45d21ab74d3b392b32c72d60906ab4ccbe18b6b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.486180,54.544272,On or near ,,,Drugs,,
33428a5b248bb3bddfc2801a7b9e53206a101888d984e5057a16f050cf807e8d,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.330770,55.026376,On or near Moss Park,,,Drugs,,
1866e9072b531cfaa3bdb2b5ea60ba1c7c5d639eae0d15bf3d4d4476e8559b4b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.326327,55.003212,On or near Northland Road,,,Drugs,,
069ee69c0aa13fa400da35592be9bcbfec2e747e23cbf8e5ff78fb090fdc8e23,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.890159,54.550434,On or near Rossdale Heights,,,Drugs,,
0debd8ffcc6c1b2266a7944b5c00da6ac849cc2445f8f1a076bc49e9a1e9cd46,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.331857,54.459447,On or near Trasna Way,,,Drugs,,
99a1a91f0bc7f32f0c5a98a198f6219bc1a1ddf6860eac4f402b7eb8f2fa57f3,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.326193,54.999053,On or near Brewsters Close,,,Drugs,,
e6b0c67d39991d057c4948da8e80339832de4b5f9bb3360914ae698e09399668,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.804704,54.594863,On or near Ballyregan Road,,,Drugs,,
b85dd58dd1ab500e6557479c5e88ac692e180362e40fa121b128dc6f5fb28cfb,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.611920,54.753594,On or near ,,,Drugs,,
36e6ea836ddfcd800754790dda0699db85afe962f891a5180d597326817a5dc2,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.668074,54.687672,On or near Riverbrook Court,,,Drugs,,
74bca0677e17086b35c70b165ff5df7371f2e0fc3932000d60e21ce9cd665c14,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.930154,54.597254,On or near Donegall Square North,,,Drugs,,
2d66c602eea263f337920005b9e07ec8b24f0c82e7e2e8eeade79906e50eb295,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.281186,54.996693,On or near Kingsmere Gardens,,,Drugs,,
7be6c77af8da419062e910b2e81546e0dd6767994fde613b269cf32c56042cab,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.903949,54.558814,On or near Glendale Avenue West,,,Drugs,,
88ac48b5b33ae3e8167e62b3d9c4a5dc6c8c119828609fe0debbef4411c4d83b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.467857,54.827798,On or near Eden Terrace,,,Drugs,,
31f3f3fd4ab1968261d201c76d3f3cd42251326c5db5fa8e7033a2fec2e60736,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.267384,54.351244,On or near Castlewellan Road,,,Drugs,,
9f33e4356fceaa2ac752af4faaed7f248b444b9405a99641b759c8c2a831fd00,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.344856,54.459869,On or near ,,,Drugs,,
556cb47dbb16262dd5fbca32d49cd3f9b437ffb6848755fbb31f90a5ec3abda5,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.705487,54.317010,On or near Struell Heights,,,Drugs,,
159012a2c09fc9d3b0b9392c32c2dec98d17cba7b7361feab3b9894a66fced43,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.931152,54.608997,On or near ,,,Drugs,,
7d7774694c9881dca877980ae7337a53730cfd52cd4c6e72894c16eea8d96089,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.638620,54.351501,On or near Drumcor Hill,,,Drugs,,
f407d66c2136b0918d7e04f0188c9718ddd97dd9971b4d6f961c01d7c051dd0f,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.681478,54.641751,On or near ,,,Drugs,,
a97f45940533af0bac1a65bb6685b739500f10ba491c5881d358fe134d823f1b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.325920,54.991110,On or near Bellevue Avenue,,,Drugs,,
9bf8aefc3e6166bb1d1ca88912fecbb5f58ee8e8e1694777d22f2ab371a424b0,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.946687,54.611256,On or near Liffey Court,,,Drugs,,
c9ba79de4cdedae8b428c55a802726d1bb196f2b2df1567988cb9ebdd4b37f97,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.881791,54.524293,On or near Baronscourt Road,,,Drugs,,
5ae8b738872148ea8b83ba769f0e7ff72ba6dbbfd78fa103fb0e88b3c76f7b6e,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.328398,55.008299,On or near ,,,Drugs,,
f3c4e48c4442760532424130de5d8cc4b760427321388c9917c53f5e2de8d2de,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.340529,54.194050,On or near Springhill Drive,,,Drugs,,
42a6d7a094b8c7029ab24d35c35c7056780facc8db2fd0df447a0f2984076b23,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,,,No Location,,,Drugs,,
bcf36c86b00f9f9f90fedcea6880d3ca60da8b6e396b2fb3493d044218a281df,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.413020,54.168028,On or near ,,,Drugs,,
b6230e0dfecdcd2f5f716c33fdd60a7f4031cd10d5d6f1f9191efd72dd033bf8,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.319963,54.996961,On or near Shipquay Street,,,Drugs,,
ab45683ceb924e624fbf99f25283d57b78c451752ba2cc59f90372fa5512fba4,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.811046,54.597224,On or near ,,,Drugs,,
9c54c11d5ca0a3d33ab5e17ad6933704526ec82b08cc76f93d6b8dbd5ede6a8b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.440131,54.420886,On or near Harford Street,,,Drugs,,
7e5bf224c58586070fb76316f64b426011bc57618a4f45e93bf74d86009a89df,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.322511,54.996849,On or near Waterloo Street,,,Drugs,,
d2bc414c03320be7e666e49599afdabccbcc4faa8b867ebf2aeaf37dacdc0679,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.935603,54.602406,On or near ,,,Drugs,,
05cb13eca7e318c94c44395d664d7b778889d9d19c5d1e5674b8670dd759b3a1,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.906130,54.595286,On or near Albertbridge Road,,,Drugs,,
80d74d493b57db105ced2b98502fadab556ee18a828c2fdaefdef60af4bc123a,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.953306,55.051292,On or near Main Street,,,Drugs,,
8e522761ca35d215a48be8cd4779d352159559b94fdf209939b43706a8d05d13,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.916248,54.661016,On or near Rathcoole Drive,,,Drugs,,
